Time,Movement,Light,Temperature,Humidity,Sound
00:01:02,1,60,25.90,30.00,1
00:01:03,1,64,25.90,30.00,1
00:01:04,1,60,25.90,30.00,1
00:01:05,1,63,25.90,30.00,0
00:01:06,1,60,25.90,30.00,1
00:01:07,1,64,25.90,30.00,1
00:01:08,1,60,25.90,30.00,1
00:01:09,1,63,25.90,30.00,1
00:01:10,1,60,25.90,30.00,1
00:01:11,1,62,25.90,30.00,1
00:01:12,1,59,25.90,30.00,1
00:01:13,1,61,25.80,30.00,0
00:01:14,1,59,25.80,30.00,1
00:01:15,1,61,25.80,30.00,0
00:01:16,1,60,25.80,30.00,1
00:01:17,1,62,25.80,30.00,0
00:01:18,1,60,25.80,30.00,1
00:01:19,1,62,25.80,30.00,0
00:01:20,1,60,25.80,30.00,1
00:01:21,1,62,25.80,30.00,0
00:01:22,1,59,25.80,30.00,1
00:01:23,1,61,25.80,30.00,0
00:01:24,1,59,25.80,30.00,1
00:01:25,1,61,25.80,30.00,0
00:01:26,1,59,25.80,30.00,1
00:01:27,1,61,25.80,30.00,1
00:01:28,1,59,25.80,30.00,1
00:01:29,1,61,25.80,30.00,1
00:01:30,1,60,25.80,30.00,1
00:01:31,1,62,25.80,30.00,0
00:01:32,1,60,25.80,30.00,1
00:01:33,1,62,25.80,30.00,0
00:01:35,1,60,25.80,30.00,1
00:01:36,1,62,25.80,30.00,0
00:01:37,1,60,25.80,30.00,1
00:01:38,1,62,25.80,30.00,0
00:01:39,1,60,25.80,30.00,1
00:01:40,1,63,25.70,30.00,1
00:01:41,1,60,25.70,30.00,1
00:01:42,1,63,25.70,30.00,1
00:01:43,1,60,25.70,30.00,1
00:01:44,1,64,25.70,30.00,1
00:01:45,0,60,25.70,30.00,1
00:01:46,0,63,25.70,30.00,1
00:01:47,0,60,25.70,30.00,1
00:01:48,0,63,25.70,31.00,0
00:01:49,0,60,25.70,31.00,1
00:01:50,0,62,25.70,31.00,0
00:01:51,0,60,25.70,31.00,1
00:01:52,0,62,25.70,31.00,0
00:01:53,0,60,25.70,31.00,1
00:01:54,0,62,25.70,31.00,1
00:01:55,0,60,25.70,31.00,1
00:01:56,0,63,25.70,31.00,1
00:01:57,0,60,25.70,31.00,1
00:01:58,0,63,25.70,31.00,1
00:01:59,0,60,25.70,31.00,1
00:02:00,0,63,25.70,31.00,1
00:02:01,1,60,25.70,31.00,1
00:02:02,1,63,25.70,31.00,1
00:02:03,1,60,25.70,31.00,1
00:02:04,1,63,25.70,31.00,1
00:02:05,1,60,25.70,31.00,1
00:02:06,1,63,25.70,31.00,0
00:02:07,1,60,25.70,31.00,1
00:02:08,1,63,25.70,31.00,1
00:02:09,1,60,25.70,31.00,1
00:02:10,1,62,25.70,31.00,0
00:02:11,1,60,25.70,31.00,1
00:02:12,1,63,25.70,31.00,1
00:02:13,1,60,25.70,31.00,1
00:02:14,1,64,25.60,31.00,1
00:02:15,1,60,25.60,31.00,1
00:02:16,1,63,25.60,31.00,0
00:02:17,1,60,25.60,31.00,1
00:02:18,1,64,25.60,31.00,1
00:02:19,1,60,25.60,31.00,1
00:02:20,1,64,25.60,31.00,1
00:02:22,1,60,25.60,31.00,1
00:02:23,1,64,25.60,31.00,1
00:02:24,1,60,25.60,31.00,1
00:02:25,1,63,25.60,31.00,1
00:02:26,1,60,25.60,31.00,1
00:02:27,1,63,25.60,31.00,1
00:02:28,1,60,25.60,31.00,1
00:02:29,1,63,25.60,31.00,1
00:02:30,1,60,25.60,31.00,1
00:02:31,1,64,25.60,31.00,1
00:02:32,1,60,25.60,31.00,1
00:02:33,1,64,25.60,31.00,1
00:02:34,1,60,25.60,31.00,1
00:02:35,1,64,25.60,31.00,1
00:02:36,1,60,25.60,31.00,1
00:02:37,1,64,25.60,31.00,1
00:02:38,1,60,25.60,31.00,1
00:02:39,1,63,25.60,31.00,1
00:02:40,1,60,25.60,31.00,1
00:02:41,1,63,25.60,31.00,1
00:02:42,1,60,25.60,31.00,1
00:02:43,1,64,25.60,31.00,1
00:02:44,1,60,25.60,31.00,1
00:02:45,1,64,25.60,31.00,1
00:02:46,0,60,25.60,31.00,1
00:02:47,0,64,25.60,31.00,1
00:02:48,0,60,25.60,31.00,1
00:02:49,0,63,25.60,31.00,1
00:02:50,0,60,25.60,31.00,1
00:02:51,0,64,25.60,31.00,1
00:02:52,0,60,25.60,31.00,1
00:02:53,0,63,25.60,31.00,1
00:02:54,0,60,25.60,31.00,1
00:02:55,0,64,25.60,31.00,1
00:02:56,0,60,25.60,31.00,1
00:02:57,0,64,25.60,31.00,1
00:02:58,0,60,25.60,31.00,1
00:02:59,0,64,25.60,31.00,1
00:03:00,0,60,25.60,31.00,1
00:03:01,0,63,25.60,31.00,1
00:03:02,0,60,25.60,31.00,1
00:03:03,0,64,25.60,31.00,1
00:03:04,0,60,25.60,31.00,1
00:03:05,0,64,25.60,31.00,1
00:03:06,0,60,25.60,31.00,1
00:03:07,0,63,25.60,31.00,1
00:03:09,0,60,25.60,31.00,1
00:03:10,0,64,25.60,31.00,1
00:03:11,0,60,25.60,31.00,1
00:03:12,0,64,25.60,31.00,1
00:03:13,0,60,25.60,31.00,1
00:03:14,0,64,25.60,31.00,1
00:03:15,0,60,25.60,31.00,1
00:03:16,0,64,25.60,31.00,1
00:03:17,0,60,25.60,31.00,1
00:03:18,0,64,25.60,31.00,1
00:03:19,0,60,25.60,31.00,1
00:03:20,1,64,25.60,31.00,1
00:03:21,1,60,25.60,31.00,1
00:03:22,1,64,25.60,31.00,1
00:03:23,1,60,25.60,31.00,1
00:03:24,1,62,25.60,31.00,1
00:03:25,1,59,25.60,31.00,1
00:03:26,1,62,25.60,31.00,0
00:03:27,1,59,25.60,31.00,1
00:03:28,1,62,25.60,31.00,1
00:03:29,1,59,25.60,31.00,1
00:03:30,1,62,25.60,31.00,1
00:03:31,1,59,25.60,31.00,1
00:03:32,1,62,25.60,31.00,1
00:03:33,1,59,25.60,31.00,1
00:03:34,1,62,25.60,31.00,1
00:03:35,1,59,25.60,31.00,1
00:03:36,1,62,25.60,31.00,1
00:03:37,1,59,25.60,31.00,1
00:03:38,1,63,25.60,31.00,1
00:03:39,1,59,25.60,31.00,1
00:03:40,1,61,25.60,31.00,1
00:03:41,1,59,25.60,31.00,1
00:03:42,1,62,25.60,31.00,1
00:03:43,1,59,25.60,31.00,1
00:03:44,1,61,25.60,31.00,1
00:03:45,1,59,25.60,31.00,1
00:03:46,1,62,25.60,31.00,1
00:03:47,1,59,25.60,31.00,1
00:03:48,1,64,25.60,31.00,1
00:03:49,1,60,25.60,31.00,1
00:03:50,1,63,25.60,31.00,1
00:03:51,0,60,25.60,31.00,1
00:03:52,0,64,25.60,31.00,1
00:03:53,0,60,25.60,31.00,1
00:03:54,0,62,25.60,31.00,0
00:03:56,0,60,25.60,31.00,1
00:03:57,0,63,25.60,31.00,0
00:03:58,0,60,25.60,31.00,1
00:03:59,0,63,25.60,31.00,1
00:04:00,0,60,25.60,31.00,1
00:04:01,0,64,25.60,31.00,1
00:04:02,0,60,25.60,31.00,1
00:04:03,0,63,25.60,31.00,0
00:04:04,0,60,25.60,31.00,1
00:04:05,0,63,25.60,31.00,1
00:04:06,0,60,25.60,31.00,1
00:04:07,0,63,25.60,31.00,1
00:04:08,0,60,25.60,31.00,1
00:04:09,0,63,25.60,31.00,1
00:04:10,0,60,25.60,31.00,1
00:04:11,0,64,25.60,31.00,1
00:04:12,0,60,25.60,31.00,1
00:04:13,0,64,25.60,31.00,1
00:04:14,0,60,25.60,31.00,1
00:04:15,0,64,25.60,31.00,1
00:04:16,0,60,25.60,31.00,1
00:04:17,0,63,25.60,31.00,1
00:04:18,0,60,25.60,31.00,1
00:04:19,0,63,25.50,31.00,1
00:04:20,0,60,25.50,31.00,1
00:04:21,0,62,25.50,31.00,0
00:04:22,0,60,25.50,31.00,1
00:04:23,0,64,25.60,31.00,1
00:04:24,0,60,25.60,31.00,1
00:04:25,0,64,25.50,31.00,1
00:04:26,0,60,25.50,31.00,1
00:04:27,0,62,25.50,31.00,0
00:04:28,0,60,25.50,31.00,1
00:04:29,0,63,25.50,31.00,0
00:04:30,0,60,25.50,31.00,1
00:04:31,0,63,25.50,31.00,1
00:04:32,0,60,25.50,31.00,1
00:04:33,0,63,25.50,31.00,1
00:04:34,0,60,25.50,31.00,1
00:04:35,0,62,25.50,31.00,0
00:04:36,0,60,25.50,31.00,1
00:04:37,0,63,25.50,31.00,0
00:04:38,0,60,25.50,31.00,1
00:04:39,0,63,25.50,31.00,0
00:04:40,0,60,25.50,31.00,1
00:04:41,0,63,25.50,31.00,1
00:04:43,0,60,25.50,31.00,1
00:04:44,0,61,25.50,31.00,0
00:04:45,0,60,25.50,31.00,1
00:04:46,0,63,25.50,31.00,0
00:04:47,0,60,25.50,31.00,1
00:04:48,0,63,25.50,31.00,1
00:04:49,0,60,25.50,31.00,1
00:04:50,0,62,25.50,31.00,0
00:04:51,0,60,25.50,31.00,1
00:04:52,0,63,25.50,31.00,0
00:04:53,0,60,25.50,31.00,1
00:04:54,0,63,25.50,31.00,0
00:04:55,0,60,25.50,31.00,1
00:04:56,0,63,25.50,31.00,1
00:04:57,0,60,25.50,31.00,1
00:04:58,0,63,25.50,31.00,1
00:04:59,0,60,25.50,31.00,1
00:05:00,0,63,25.50,31.00,0
00:05:01,0,60,25.50,31.00,1
00:05:02,0,63,25.50,31.00,0
00:05:03,0,60,25.50,31.00,1
00:05:04,0,62,25.50,31.00,1
00:05:05,0,60,25.50,31.00,1
00:05:06,0,63,25.50,31.00,0
00:05:07,0,60,25.50,31.00,1
00:05:08,0,63,25.50,31.00,0
00:05:09,0,60,25.50,31.00,1
00:05:10,0,63,25.50,31.00,0
00:05:11,0,60,25.50,31.00,1
00:05:12,0,63,25.50,31.00,0
00:05:13,0,59,25.50,31.00,1
00:05:14,0,62,25.50,31.00,0
00:05:15,0,59,25.50,31.00,1
00:05:16,0,61,25.40,31.00,1
00:05:17,0,59,25.40,31.00,1
00:05:18,0,62,25.50,31.00,0
00:05:19,0,60,25.50,31.00,1
00:05:20,0,63,25.40,31.00,1
00:05:21,0,59,25.40,31.00,1
00:05:22,0,62,25.40,31.00,1
00:05:23,0,59,25.40,31.00,1
00:05:24,0,63,25.40,31.00,1
00:05:25,0,59,25.40,31.00,1
00:05:26,0,62,25.40,31.00,1
00:05:27,0,60,25.40,31.00,1
00:05:28,0,62,25.40,31.00,1
00:05:30,0,59,25.40,31.00,1
00:05:31,0,62,25.40,31.00,1
00:05:32,0,59,25.40,31.00,1
00:05:33,0,62,25.40,31.00,1
00:05:34,0,59,25.40,31.00,1
00:05:35,0,62,25.40,31.00,1
00:05:36,0,59,25.40,31.00,1
00:05:37,0,62,25.40,31.00,1
00:05:38,0,59,25.40,31.00,1
00:05:39,0,63,25.40,31.00,1
00:05:40,0,59,25.40,31.00,1
00:05:41,0,62,25.40,31.00,1
00:05:42,0,59,25.40,31.00,1
00:05:43,0,62,25.40,31.00,1
00:05:44,0,59,25.40,31.00,1
00:05:45,0,62,25.40,31.00,1
00:05:46,0,59,25.40,31.00,1
00:05:47,0,65,25.40,31.00,1
00:05:48,0,60,25.40,31.00,1
00:05:49,0,64,25.40,31.00,1
00:05:50,0,61,25.40,31.00,1
00:05:51,0,63,25.40,31.00,1
00:05:52,0,61,25.40,31.00,1
00:05:53,0,63,25.40,31.00,1
00:05:54,0,60,25.40,31.00,1
00:05:55,0,64,25.40,31.00,1
00:05:56,0,61,25.40,31.00,1
00:05:57,0,64,25.40,31.00,1
00:05:58,0,60,25.40,31.00,1
00:05:59,0,64,25.40,31.00,1
00:06:00,0,60,25.40,31.00,1
00:06:01,0,63,25.40,31.00,1
00:06:02,0,61,25.40,31.00,1
00:06:03,0,64,25.40,31.00,1
00:06:04,0,61,25.40,31.00,1
00:06:05,0,64,25.40,31.00,1
00:06:06,0,59,25.40,31.00,1
00:06:07,0,62,25.40,31.00,1
00:06:08,0,59,25.40,31.00,1
00:06:09,0,62,25.40,31.00,0
00:06:10,0,59,25.40,31.00,1
00:06:11,0,62,25.40,31.00,1
00:06:12,0,59,25.40,31.00,1
00:06:13,1,64,25.40,31.00,1
00:06:14,1,60,25.40,31.00,1
00:06:15,1,63,25.40,31.00,1
00:06:16,1,60,25.40,31.00,1
00:06:18,1,64,25.40,31.00,1
00:06:19,1,61,25.40,31.00,1
00:06:20,1,64,25.40,31.00,1
00:06:21,1,61,25.40,31.00,1
00:06:22,1,64,25.40,31.00,1
00:06:23,1,59,25.40,31.00,1
00:06:24,1,62,25.40,31.00,1
00:06:25,1,59,25.40,31.00,1
00:06:26,1,62,25.40,31.00,1
00:06:27,1,59,25.40,31.00,1
00:06:28,1,63,25.40,31.00,1
00:06:29,1,59,25.40,31.00,1
00:06:30,1,62,25.40,31.00,1
00:06:31,1,59,25.40,31.00,1
00:06:32,1,63,25.40,31.00,1
00:06:33,1,59,25.40,31.00,1
00:06:34,1,62,25.40,31.00,1
00:06:35,1,59,25.40,31.00,1
00:06:36,1,62,25.40,31.00,0
00:06:37,1,59,25.40,31.00,1
00:06:38,1,62,25.30,31.00,0
00:06:39,1,59,25.30,31.00,1
00:06:40,1,61,25.30,31.00,0
00:06:41,1,59,25.30,31.00,1
00:06:42,1,61,25.30,31.00,0
00:06:43,1,59,25.30,31.00,1
00:06:44,1,61,25.30,31.00,1
00:06:45,1,59,25.30,31.00,1
00:06:46,1,61,25.30,31.00,0
00:06:47,1,59,25.30,31.00,1
00:06:48,1,61,25.30,31.00,0
00:06:49,0,59,25.30,31.00,1
00:06:50,0,61,25.30,31.00,0
00:06:51,0,59,25.30,31.00,1
00:06:52,0,61,25.30,31.00,0
00:06:53,0,59,25.30,31.00,1
00:06:54,0,61,25.30,31.00,0
00:06:55,0,59,25.30,31.00,1
00:06:56,0,62,25.30,31.00,1
00:06:57,0,59,25.30,31.00,1
00:06:58,0,62,25.30,31.00,1
00:06:59,0,59,25.30,31.00,1
00:07:00,0,62,25.30,31.00,0
00:07:01,0,59,25.30,31.00,1
00:07:02,0,62,25.30,31.00,0
00:07:03,0,59,25.30,31.00,1
00:07:05,0,62,25.30,31.00,0
00:07:06,0,59,25.30,31.00,1
00:07:07,0,62,25.30,31.00,0
00:07:08,0,59,25.30,31.00,1
00:07:09,0,62,25.30,31.00,0
00:07:10,0,59,25.30,31.00,1
00:07:11,0,61,25.30,31.00,0
00:07:12,0,59,25.30,31.00,1
00:07:13,0,62,25.30,31.00,0
00:07:14,0,59,25.30,31.00,1
00:07:15,0,62,25.30,31.00,0
00:07:16,0,59,25.30,31.00,1
00:07:17,0,62,25.30,31.00,0
00:07:18,0,59,25.30,31.00,1
00:07:19,0,62,25.30,31.00,0
00:07:20,0,59,25.30,31.00,1
00:07:21,0,62,25.30,31.00,0
00:07:22,0,59,25.30,31.00,1
00:07:23,0,62,25.30,31.00,0
00:07:24,0,59,25.30,31.00,1
00:07:25,0,62,25.30,31.00,0
00:07:26,0,59,25.30,31.00,1
00:07:27,0,61,25.30,31.00,0
00:07:28,0,59,25.30,31.00,1
00:07:29,0,62,25.30,31.00,0
00:07:30,0,59,25.30,31.00,1
00:07:31,0,61,25.30,31.00,0
00:07:32,0,59,25.30,31.00,1
00:07:33,0,62,25.30,31.00,0
00:07:34,0,59,25.30,31.00,1
00:07:35,0,62,25.30,31.00,0
00:07:36,0,59,25.30,31.00,1
00:07:37,0,62,25.30,31.00,0
00:07:38,0,59,25.30,31.00,1
00:07:39,0,62,25.30,31.00,0
00:07:40,0,59,25.30,31.00,1
00:07:41,0,62,25.30,31.00,0
00:07:42,0,60,25.30,31.00,1
00:07:43,0,62,25.30,31.00,0
00:07:44,0,59,25.30,31.00,1
00:07:45,0,62,25.30,31.00,0
00:07:46,0,60,25.30,31.00,1
00:07:47,0,62,25.30,31.00,0
00:07:48,0,59,25.30,31.00,1
00:07:49,0,62,25.30,31.00,0
00:07:50,0,59,25.30,31.00,1
00:07:51,0,63,25.30,31.00,0
00:07:53,0,61,25.30,31.00,1
00:07:54,0,63,25.30,31.00,0
00:07:55,0,61,25.30,31.00,1
00:07:56,0,63,25.30,31.00,0
00:07:57,0,61,25.30,31.00,1
00:07:58,0,63,25.30,31.00,0
00:07:59,0,61,25.30,31.00,1
00:08:00,0,63,25.30,31.00,0
00:08:01,0,61,25.30,31.00,1
00:08:02,0,63,25.30,31.00,0
00:08:03,0,61,25.30,31.00,1
00:08:04,0,63,25.30,31.00,0
00:08:05,0,61,25.30,31.00,1
00:08:06,0,63,25.30,31.00,0
00:08:07,0,61,25.30,31.00,1
00:08:08,0,63,25.30,31.00,0
00:08:09,0,61,25.30,31.00,1
00:08:10,0,63,25.30,31.00,0
00:08:11,0,61,25.30,31.00,1
00:08:12,0,63,25.30,31.00,1
00:08:13,0,61,25.30,31.00,1
00:08:14,0,63,25.30,31.00,0
00:08:15,0,61,25.30,31.00,1
00:08:16,0,64,25.20,31.00,1
00:08:17,0,61,25.20,31.00,1
00:08:18,0,64,25.30,31.00,1
00:08:19,0,61,25.30,31.00,1
00:08:20,0,63,25.30,31.00,0
00:08:21,0,61,25.30,31.00,1
00:08:22,0,63,25.20,31.00,0
00:08:23,0,61,25.20,31.00,1
00:08:24,0,64,25.20,31.00,1
00:08:25,0,61,25.20,31.00,1
00:08:26,0,64,25.20,31.00,1
00:08:27,0,61,25.20,31.00,1
00:08:28,0,63,25.20,31.00,0
00:08:29,0,61,25.20,31.00,1
00:08:30,0,64,25.20,31.00,0
00:08:31,0,61,25.20,31.00,1
00:08:32,0,64,25.20,31.00,0
00:08:33,0,61,25.20,31.00,1
00:08:34,0,64,25.20,31.00,0
00:08:35,0,61,25.20,31.00,1
00:08:36,0,64,25.20,31.00,1
00:08:37,0,61,25.20,31.00,1
00:08:38,0,64,25.20,31.00,1
00:08:40,0,61,25.20,31.00,1
00:08:41,0,64,25.20,31.00,0
00:08:42,0,61,25.20,31.00,1
00:08:43,0,64,25.20,31.00,1
00:08:44,0,61,25.20,31.00,1
00:08:45,0,64,25.20,31.00,1
00:08:46,0,61,25.20,31.00,1
00:08:47,0,64,25.20,31.00,1
00:08:48,0,61,25.20,31.00,1
00:08:49,0,64,25.20,31.00,1
00:08:50,0,61,25.20,31.00,1
00:08:51,0,64,25.20,31.00,0
00:08:52,0,61,25.20,31.00,1
00:08:53,0,64,25.20,31.00,1
00:08:54,0,61,25.20,31.00,1
00:08:55,0,64,25.20,31.00,1
00:08:56,0,61,25.20,31.00,1
00:08:57,0,64,25.20,31.00,1
00:08:58,0,61,25.20,31.00,1
00:08:59,0,64,25.20,31.00,1
00:09:00,0,61,25.20,31.00,1
00:09:01,0,64,25.20,31.00,1
00:09:02,0,61,25.20,31.00,1
00:09:03,0,64,25.20,31.00,1
00:09:04,0,61,25.20,31.00,1
00:09:05,0,64,25.20,31.00,1
00:09:06,0,61,25.20,31.00,1
00:09:07,0,64,25.20,31.00,1
00:09:08,0,61,25.20,31.00,1
00:09:09,0,64,25.20,31.00,1
00:09:10,0,61,25.20,31.00,1
00:09:11,0,64,25.20,31.00,1
00:09:12,0,61,25.20,31.00,1
00:09:13,0,64,25.20,31.00,1
00:09:14,0,61,25.20,31.00,1
00:09:15,0,65,25.20,31.00,1
00:09:16,0,61,25.20,31.00,1
00:09:17,0,64,25.20,31.00,0
00:09:18,0,61,25.20,31.00,1
00:09:19,0,64,25.20,31.00,1
00:09:20,0,61,25.20,31.00,1
00:09:21,0,64,25.20,31.00,1
00:09:22,0,61,25.20,31.00,1
00:09:23,0,64,25.20,31.00,1
00:09:24,0,61,25.20,31.00,1
00:09:25,0,64,25.20,31.00,1
00:09:27,0,61,25.20,31.00,1
00:09:28,0,64,25.20,31.00,0
00:09:29,0,61,25.20,31.00,1
00:09:30,0,64,25.20,31.00,1
00:09:31,0,61,25.20,31.00,1
00:09:32,0,64,25.20,31.00,1
00:09:33,0,61,25.20,31.00,1
00:09:34,0,64,25.20,31.00,1
00:09:35,0,61,25.20,31.00,1
00:09:36,0,64,25.20,31.00,1
00:09:37,0,61,25.20,31.00,1
00:09:38,0,64,25.20,31.00,0
00:09:39,0,61,25.20,31.00,1
00:09:40,0,64,25.20,31.00,1
00:09:41,0,61,25.20,31.00,1
00:09:42,0,64,25.20,31.00,0
00:09:43,0,61,25.20,31.00,1
00:09:44,0,64,25.20,31.00,1
00:09:45,0,61,25.20,31.00,1
00:09:46,0,64,25.20,31.00,1
00:09:47,0,61,25.20,31.00,1
00:09:48,0,64,25.20,31.00,0
00:09:49,0,61,25.20,31.00,1
00:09:50,0,64,25.20,31.00,1
00:09:51,0,61,25.20,31.00,1
00:09:52,0,64,25.20,31.00,1
00:09:53,0,61,25.20,31.00,1
00:09:54,0,64,25.20,31.00,1
00:09:55,0,61,25.20,31.00,1
00:09:56,0,64,25.20,31.00,1
00:09:57,0,61,25.20,31.00,1
00:09:58,0,64,25.20,31.00,1
00:09:59,0,61,25.20,31.00,1
00:10:00,0,64,25.20,31.00,1
00:10:01,0,61,25.20,31.00,1
00:10:02,0,64,25.20,31.00,0
00:10:03,0,61,25.20,31.00,1
00:10:04,0,64,25.20,31.00,1
00:10:05,0,61,25.20,31.00,1
00:10:06,0,64,25.20,31.00,0
00:10:07,0,61,25.20,31.00,1
00:10:08,0,64,25.20,31.00,1
00:10:09,0,61,25.20,31.00,1
00:10:10,0,64,25.20,31.00,0
00:10:11,0,61,25.20,31.00,1
00:10:12,0,64,25.20,31.00,0
00:10:14,0,61,25.20,31.00,1
00:10:15,0,64,25.20,31.00,1
00:10:16,0,61,25.20,31.00,1
00:10:17,0,64,25.20,31.00,1
00:10:18,0,61,25.20,31.00,1
00:10:19,0,64,25.20,31.00,1
00:10:20,0,61,25.20,31.00,1
00:10:21,0,64,25.20,31.00,1
00:10:22,0,61,25.20,31.00,1
00:10:23,0,64,25.20,31.00,0
00:10:24,0,61,25.20,31.00,1
00:10:25,0,64,25.20,31.00,0
00:10:26,0,61,25.20,31.00,1
00:10:27,0,64,25.20,31.00,1
00:10:28,0,61,25.20,31.00,1
00:10:29,0,64,25.20,31.00,0
00:10:30,1,61,25.20,31.00,1
00:10:31,1,64,25.20,31.00,1
00:10:32,1,61,25.20,31.00,1
00:10:33,1,63,25.20,31.00,0
00:10:34,1,61,25.20,31.00,1
00:10:35,1,64,25.20,31.00,0
00:10:36,1,61,25.20,31.00,1
00:10:37,1,64,25.20,31.00,0
00:10:38,1,61,25.20,31.00,1
00:10:39,1,64,25.10,31.00,0
00:10:40,1,61,25.10,31.00,1
00:10:41,1,64,25.10,31.00,0
00:10:42,1,60,25.10,31.00,1
00:10:43,1,62,25.10,31.00,0
00:10:44,1,60,25.10,31.00,1
00:10:45,1,63,25.20,31.00,1
00:10:46,1,60,25.20,31.00,1
00:10:47,1,62,25.10,31.00,0
00:10:48,1,59,25.10,31.00,1
00:10:49,1,63,25.10,31.00,1
00:10:50,1,59,25.10,31.00,1
00:10:51,1,63,25.20,31.00,1
00:10:52,1,60,25.20,31.00,1
00:10:53,1,62,25.10,31.00,1
00:10:54,1,59,25.10,31.00,1
00:10:55,1,53,25.10,31.00,1
00:10:56,1,43,25.10,31.00,1
00:10:57,1,43,25.10,31.00,1
00:10:58,1,40,25.10,31.00,1
00:10:59,1,42,25.10,31.00,0
00:11:01,1,39,25.10,31.00,1
00:11:02,1,41,25.10,31.00,0
00:11:03,1,37,25.10,31.00,1
00:11:04,1,40,25.10,31.00,1
00:11:05,1,37,25.10,31.00,1
00:11:06,1,39,25.10,31.00,1
00:11:07,1,36,25.10,31.00,1
00:11:08,1,39,25.10,31.00,0
00:11:09,1,36,25.10,31.00,1
00:11:10,1,38,25.10,31.00,0
00:11:11,1,36,25.10,31.00,1
00:11:12,1,40,25.10,32.00,1
00:11:13,1,36,25.10,32.00,1
00:11:14,1,38,25.10,32.00,1
00:11:15,1,36,25.10,32.00,1
00:11:16,1,38,25.10,32.00,1
00:11:25,0,35,25.10,32.00,1
00:11:26,0,38,25.10,32.00,1
00:11:27,0,35,25.10,32.00,1
00:11:28,0,39,25.10,32.00,1
00:11:29,0,35,25.10,32.00,1
00:11:30,0,38,25.10,32.00,1
00:11:31,0,35,25.10,32.00,1
00:11:32,0,38,25.10,32.00,1
00:11:33,0,35,25.10,32.00,1
00:11:34,0,37,25.10,32.00,1
00:11:35,0,35,25.10,32.00,1
00:11:36,0,38,25.10,32.00,1
00:11:37,0,35,25.10,32.00,1
00:11:38,0,38,25.10,32.00,1
00:11:39,0,35,25.10,32.00,1
00:11:40,0,37,25.10,32.00,0
00:11:41,0,35,25.10,32.00,1
00:11:42,0,37,25.10,32.00,0
00:11:43,0,34,25.10,32.00,1
00:11:44,0,37,25.10,32.00,1
00:11:45,0,35,25.10,32.00,1
00:11:46,0,37,25.10,32.00,0
00:11:47,0,34,25.10,32.00,1
00:11:49,0,37,25.10,32.00,1
00:11:50,0,34,25.10,32.00,1
00:11:51,0,37,25.10,32.00,0
00:11:52,0,35,25.10,32.00,1
00:11:53,0,37,25.10,32.00,0
00:11:54,0,34,25.10,32.00,1
00:11:55,0,38,25.10,32.00,1
00:11:56,0,34,25.10,32.00,1
